Rating,Reviews,Size,Installs,Price
4.5,7074.0,6.3,500000,0.0
4.5,2153.0,5.9,50000,0.0
4.0,20611.0,12.0,1000000,0.0
4.2,811.0,2.8,10000,0.0
4.4,15558.0,26.0,1000000,0.0
4.6,573.0,8.7,100000,0.0
4.6,8232.0,53.0,1000000,0.0
4.6,3874.0,14.0,100000,0.0
4.4,464.0,8.9,100000,0.0
4.6,731.0,11.0,50000,0.0
4.9,69.0,0.334,1000,0.0
4.5,8800.0,24.0,1000000,0.0
4.6,99.0,13.0,10000,0.0
4.3,456.0,2.8,50000,0.0
4.3,5839.0,3.5,100000,0.0
5.0,4.0,61.0,500,0.0
4.4,663.0,6.0,100000,0.0
5.0,16.0,2.3,100,0.0
4.5,1065.0,9.0,100000,0.0
4.8,12.0,29.0,1000,0.0
4.4,4298.0,4.4,100000,0.0
5.0,1.0,21.0,100,0.0
3.7,100.0,27.0,50000,0.0
4.1,399.0,24.0,100000,0.0
4.8,28.0,6.3,1000,0.0
4.6,7.0,3.8,500,0.0
3.6,52306.0,42.0,5000000,0.0
3.8,42644.0,19.0,5000000,0.0
4.2,278082.0,70.0,10000000,0.0
4.2,6076.0,32.0,500000,0.0
4.2,112656.0,93.0,5000000,0.0
4.2,957973.0,40.0,10000000,0.0
4.7,130582.0,24.0,5000000,0.0
4.7,167168.0,20.0,1000000,0.0
4.0,34428.0,15.0,10000000,0.0
3.6,15247.0,28.0,1000000,0.0
4.0,48445.0,10.0,5000000,0.0
4.2,21996.0,14.0,1000000,0.0
4.0,12073.0,42.0,1000000,0.0
4.1,111632.0,65.0,1000000,0.0
4.4,250706.0,37.0,10000000,0.0
4.5,64959.0,39.0,1000000,0.0
4.3,659741.0,47.0,50000000,0.0
4.6,510392.0,79.0,10000000,0.0
4.3,7215.0,18.0,1000000,0.0
4.5,60449.0,100.0,1000000,0.0
4.5,381788.0,32.0,10000000,0.0
3.6,10697.0,46.0,1000000,0.0
4.1,31804.0,9.8,5000000,0.0
3.5,3856.0,8.2,1000000,0.0
4.4,199684.0,18.0,5000000,0.0
4.5,1336246.0,39.0,10000000,0.0
4.2,257.0,44.0,10000,0.0
4.2,283.0,5.0,100000,0.0
4.8,12304.0,21.0,100000,0.0
4.5,8188.0,22.0,100000,0.0
4.2,11919.0,23.0,1000000,0.0
4.4,21570.0,27.0,1000000,0.0
4.2,283.0,5.0,100000,0.0
4.6,16961.0,32.0,500000,0.0
4.6,111254.0,7.4,1000000,0.0
4.4,7731.0,24.0,100000,0.0
4.3,5928.0,22.0,500000,0.0
4.2,6148.0,10.0,1000000,0.0
3.8,861.0,17.0,100000,0.0
4.5,8662.0,38.0,100000,0.0
4.6,23130.0,46.0,1000000,0.0
4.6,69973.0,3.8,1000000,0.0
4.7,1311.0,9.3,50000,0.0
4.6,26587.0,8.4,1000000,0.0
4.6,2417.0,28.0,100000,0.0
3.8,1054.0,9.7,100000,0.0
4.3,25166.0,11.0,1000000,0.0
4.5,19870.0,7.4,1000000,0.0
4.6,3596.0,19.0,100000,0.0
4.6,161440.0,16.0,1000000,0.0
4.7,7514.0,14.0,100000,0.0
4.5,46106.0,22.0,1000000,0.0
4.4,15141.0,25.0,1000000,0.0
3.9,714.0,3.6,50000,0.0
4.1,4344.0,4.5,500000,0.0
4.4,42809.0,23.0,1000000,0.0
4.4,1922.0,4.2,100000,0.0
3.9,10658.0,58.0,1000000,0.0
4.5,78361.0,22.0,1000000,0.0
4.1,13868.0,1.4,1000000,0.0
4.6,11066.0,9.1,500000,0.0
4.5,8188.0,22.0,100000,0.0
4.3,685.0,21.0,50000,0.0
4.4,3780.0,11.0,100000,0.0
4.1,15192.0,38.0,1000000,0.0
4.4,5950.0,12.0,500000,0.0
4.2,15993.0,45.0,1000000,0.0
4.3,5905.0,50.0,500000,0.0
4.4,7731.0,24.0,100000,0.0
4.3,659760.0,47.0,50000000,0.0
4.3,14627.0,23.0,1000000,0.0
3.9,1098.0,46.0,100000,0.0
4.1,2898.0,45.0,100000,0.0
4.1,70782.0,50.0,1000000,0.0
4.2,11264.0,24.0,1000000,0.0
4.5,100997.0,33.0,5000000,0.0
4.7,3290.0,12.0,50000,0.0
4.4,341090.0,53.0,10000000,0.0
4.6,964.0,14.0,10000,0.0
4.6,87951.0,68.0,5000000,0.0
4.4,250719.0,37.0,10000000,0.0
4.6,510401.0,79.0,10000000,0.0
4.3,24729.0,32.0,1000000,0.0
4.0,78306.0,46.0,5000000,0.0
4.4,43313.0,40.0,1000000,0.0
4.6,1374549.0,32.0,10000000,0.0
4.1,6998.0,24.0,1000000,0.0
3.6,145323.0,42.0,10000000,0.0
4.1,64784.0,13.0,10000000,0.0
4.6,32997.0,13.0,1000000,0.0
4.7,2707.0,8.9,100000,0.0
4.7,611136.0,19.0,10000000,0.0
4.1,2473.0,14.0,500000,0.0
3.4,109784.0,64.0,10000000,0.0
3.8,3320.0,8.4,500000,0.0
3.7,61.0,11.0,50000,0.0
4.2,68103.0,66.0,1000000,0.0
3.5,10741.0,41.0,1000000,0.0
4.7,3803.0,15.0,500000,0.0
4.5,155944.0,35.0,5000000,0.0
4.2,10159.0,36.0,1000000,0.0
4.3,28008.0,17.0,5000000,0.0
4.0,43614.0,25.0,1000000,0.0
4.5,455377.0,35.0,10000000,0.0
4.6,1398.0,10.0,100000,0.0
4.1,32405.0,12.0,5000000,0.0
3.8,22513.0,11.0,1000000,0.0
4.2,8509.0,17.0,1000000,0.0
4.3,19314.0,43.0,1000000,0.0
3.8,21314.0,41.0,1000000,0.0
3.7,731.0,43.0,100000,0.0
4.5,454.0,16.0,100000,0.0
3.6,14952.0,39.0,1000000,0.0
4.8,1250.0,13.0,50000,0.0
3.3,1726.0,30.0,500000,0.0
4.7,14065.0,7.1,500000,0.0
4.6,556.0,23.0,100000,0.0
4.6,4925.0,17.0,1000000,0.0
3.4,6507.0,18.0,1000000,0.0
4.0,1077.0,17.0,100000,0.0
4.5,9066.0,15.0,500000,0.0
4.4,1962.0,22.0,100000,0.0
4.0,196.0,9.0,10000,0.0
4.1,278.0,7.2,50000,0.0
4.1,1268.0,2.3,50000,4.99
4.5,91359.0,27.0,1000000,0.0
4.5,131569.0,8.2,10000000,0.0
4.3,31986.0,76.0,1000000,0.0
3.6,22875.0,22.0,1000000,0.0
4.6,90242.0,19.0,5000000,0.0
3.9,464.0,28.0,50000,0.0
4.5,155944.0,35.0,5000000,0.0
3.6,22875.0,22.0,1000000,0.0
4.6,7690.0,25.0,100000,0.0
4.4,321134.0,30.0,10000000,0.0
4.2,3755.0,8.5,100000,0.0
4.3,28009.0,17.0,5000000,0.0
4.2,333208.0,34.0,10000000,0.0
4.5,35218.0,34.0,1000000,0.0
4.3,37517.0,17.0,5000000,0.0
4.0,292969.0,16.0,10000000,0.0
4.8,428156.0,15.0,10000000,0.0
4.0,1577.0,2.2,500000,0.0
4.9,38098.0,11.0,5000000,0.0
4.8,31139.0,6.9,1000000,0.0
4.9,272337.0,13.0,10000000,0.0
4.8,220125.0,11.0,10000000,0.0
4.4,400592.0,2.9,10000000,0.0
3.3,20098.0,25.0,10000000,0.0
4.7,117925.0,7.0,10000000,0.0
4.6,548021.0,27.0,10000000,0.0
4.8,48276.0,7.5,1000000,0.0
4.8,12705.0,15.0,1000000,0.0
4.5,706.0,9.4,100000,0.0
4.4,465.0,6.4,500000,0.0
4.5,644.0,5.5,100000,0.0
4.5,6238.0,3.9,500000,0.0
4.5,144040.0,55.0,5000000,0.0
4.8,51227.0,28.0,1000000,0.0
4.6,199.0,8.8,50000,0.0
4.5,9116.0,4.0,500000,0.0
4.7,2071.0,6.9,100000,0.0
4.7,50294.0,11.0,1000000,0.0
4.2,1140.0,5.5,500000,0.0
4.2,14709.0,15.0,5000000,0.0
4.4,12029.0,4.3,1000000,0.0
4.6,2880.0,7.1,100000,0.0
4.2,270267.0,58.0,5000000,0.0
4.5,8642.0,18.0,100000,0.0
3.7,1861.0,1.5,1000000,0.0
4.5,1203.0,6.5,500000,0.0
4.6,299.0,11.0,100000,0.0
4.6,115721.0,67.0,10000000,0.0
4.5,183662.0,57.0,5000000,0.0
4.5,27393.0,59.0,1000000,0.0
4.6,10445.0,48.0,500000,0.0
4.0,49479.0,57.0,1000000,0.0
4.3,4848.0,13.0,1000000,0.0
4.6,205299.0,31.0,5000000,0.0
4.9,66791.0,10.0,1000000,0.0
4.5,183669.0,57.0,5000000,0.0
4.6,5420.0,21.0,500000,0.0
4.5,130104.0,25.0,10000000,0.0
4.6,251534.0,93.0,10000000,0.0
4.6,28951.0,60.0,1000000,0.0
4.5,60096.0,27.0,5000000,0.0
4.5,106547.0,54.0,1000000,0.0
4.5,27396.0,59.0,1000000,0.0
4.6,109756.0,78.0,5000000,0.0
4.4,38343.0,55.0,1000000,0.0
4.6,115721.0,67.0,10000000,0.0
4.4,70769.0,35.0,5000000,0.0
4.4,26540.0,43.0,1000000,0.0
4.2,1608.0,39.0,100000,0.0
4.5,19074.0,4.2,1000000,0.0
4.5,7976.0,44.0,500000,0.0
4.4,7586.0,45.0,500000,0.0
4.6,48226.0,28.0,1000000,0.0
4.6,1026.0,29.0,10000,3.99
4.9,28945.0,12.0,500000,0.0
4.4,11506.0,15.0,100000,0.0
4.3,1288.0,31.0,100000,0.0
4.7,11689.0,20.0,500000,0.0
4.6,77563.0,39.0,10000000,0.0
4.3,5499.0,94.0,100000,0.0
4.4,70769.0,35.0,5000000,0.0
4.3,26652.0,41.0,1000000,0.0
4.6,71269.0,49.0,1000000,0.0
4.6,20301.0,22.0,1000000,0.0
4.6,56145.0,23.0,1000000,0.0
4.6,20326.0,28.0,1000000,0.0
4.5,12955.0,7.2,1000000,0.0
4.1,2681.0,6.5,500000,0.0
4.6,4102.0,24.0,500000,0.0
4.8,570242.0,20.0,10000000,0.0
4.5,121838.0,15.0,5000000,0.0
4.4,12858.0,55.0,500000,0.0
4.5,50679.0,38.0,1000000,0.0
4.3,16943.0,32.0,1000000,0.0
4.6,623.0,40.0,50000,0.0
4.5,27396.0,59.0,1000000,0.0
4.4,70416.0,23.0,5000000,0.0
4.7,15674.0,6.1,1000000,0.0
4.2,270294.0,58.0,5000000,0.0
4.5,144050.0,55.0,5000000,0.0
4.5,183669.0,57.0,5000000,0.0
4.6,251534.0,93.0,10000000,0.0
4.6,28951.0,60.0,1000000,0.0
4.5,27439.0,19.0,1000000,0.0
4.0,2490.0,3.8,500000,0.0
4.6,24094.0,18.0,1000000,0.0
4.1,18539.0,57.0,1000000,0.0
4.0,3061.0,5.5,100000,0.0
4.4,20547.0,5.7,1000000,0.0
4.1,3405.0,51.0,100000,0.0
3.5,217.0,9.4,50000,0.0
4.3,7895.0,3.3,500000,0.0
4.2,1324.0,4.0,100000,0.0
4.5,27439.0,19.0,1000000,0.0
4.0,2490.0,3.8,500000,0.0
4.5,126017.0,4.3,5000000,0.0
4.6,24094.0,18.0,1000000,0.0
4.4,20547.0,5.7,1000000,0.0
4.1,2469.0,3.6,100000,0.0
4.0,3061.0,5.5,100000,0.0
4.1,18539.0,57.0,1000000,0.0
4.1,3405.0,51.0,100000,0.0
4.2,270294.0,58.0,5000000,0.0
3.5,217.0,9.4,50000,0.0
4.3,7895.0,3.3,500000,0.0
4.2,1324.0,4.0,100000,0.0
4.5,14394.0,9.9,500000,0.0
4.4,26540.0,43.0,1000000,0.0
3.7,1812.0,37.0,100000,0.0
4.6,4642.0,40.0,100000,0.0
4.7,16570.0,73.0,500000,0.0
4.6,48226.0,28.0,1000000,0.0
4.0,2894.0,23.0,500000,0.0
4.4,5038.0,10.0,500000,0.0
4.4,11506.0,15.0,100000,0.0
4.8,31665.0,8.4,1000000,0.0
4.6,205299.0,31.0,5000000,0.0
4.4,57634.0,41.0,1000000,0.0
4.7,11689.0,20.0,500000,0.0
4.6,77563.0,39.0,10000000,0.0
4.4,70769.0,35.0,5000000,0.0
4.5,417907.0,34.0,10000000,0.0
4.8,3167.0,7.5,100000,0.0
4.5,162243.0,12.0,10000000,0.0
4.1,65913.0,7.7,5000000,0.0
4.1,24977.0,21.0,1000000,0.0
4.0,6000.0,18.0,1000000,0.0
4.3,37711.0,40.0,1000000,0.0
3.7,2758.0,8.6,500000,0.0
4.2,7573.0,18.0,1000000,0.0
4.5,8481.0,7.5,1000000,0.0
4.3,10054.0,9.1,1000000,0.0
3.9,10117.0,13.0,1000000,0.0
4.3,3522.0,15.0,100000,0.0
4.6,36857.0,19.0,1000000,0.0
4.4,23013.0,26.0,5000000,0.0
4.7,114.0,8.3,10000,0.0
3.4,287.0,27.0,100000,0.0
4.3,4435.0,7.9,500000,0.0
4.0,4281.0,27.0,100000,0.0
4.0,7508.0,5.1,1000000,0.0
3.8,491.0,15.0,100000,0.0
4.3,22584.0,16.0,1000000,0.0
3.6,4087.0,9.2,500000,0.0
4.6,2669.0,10.0,500000,0.0
4.5,7619.0,13.0,100000,0.0
4.7,126.0,1.9,10000,0.0
4.3,273.0,7.0,50000,0.0
3.7,2248.0,15.0,100000,0.0
4.2,809.0,7.8,100000,0.0
3.4,3280.0,77.0,1000000,0.0
3.9,1478.0,5.7,100000,0.0
4.0,2382.0,5.9,500000,0.0
4.0,4450.0,7.6,1000000,0.0
4.0,515.0,5.8,50000,0.0
4.0,4465.0,5.8,1000000,0.0
4.1,2427.0,5.3,500000,0.0
3.9,6631.0,5.5,1000000,0.0
4.4,11200.0,25.0,1000000,0.0
4.4,6896.0,35.0,500000,0.0
4.3,4435.0,7.9,500000,0.0
4.6,36857.0,19.0,1000000,0.0
4.5,8481.0,7.5,1000000,0.0
4.5,162243.0,12.0,10000000,0.0
4.5,417907.0,34.0,10000000,0.0
4.3,3834.0,30.0,500000,0.0
4.3,22584.0,16.0,1000000,0.0
4.1,81.0,16.0,50000,0.0
4.4,58.0,15.0,10000,0.0
4.6,3014.0,21.0,100000,0.0
4.1,923.0,4.3,100000,0.0
3.8,67007.0,0.232,5000000,0.0
4.6,539.0,99.0,50000,0.0
3.5,126862.0,0.624,10000000,0.0
4.7,48.0,6.9,1000,0.0
4.3,1465.0,7.0,100000,0.0
4.5,929.0,7.0,50000,0.0
4.4,783.0,6.4,100000,0.0
4.3,434.0,16.0,100000,0.0
4.3,411.0,95.0,50000,0.0
4.6,237.0,0.0085,50000,0.0
4.6,2580.0,20.0,100000,0.0
4.2,130272.0,50.0,10000000,0.0
4.6,130.0,12.0,10000,0.0
4.4,7396.0,22.0,500000,0.0
3.9,58055.0,0.041,5000000,0.0
4.5,1703.0,22.0,100000,0.0
3.8,7750.0,0.292,1000000,0.0
4.3,6.0,5.5,10000,0.0
5.0,26.0,2.5,1000,0.0
3.2,1919.0,8.1,500000,0.0
4.5,60170.0,28.0,1000000,0.0
4.7,831.0,24.0,100000,0.0
4.0,8671.0,3.1,1000000,0.0
4.1,20145.0,0.011,1000000,0.0
3.8,912.0,13.0,500000,0.0
4.7,2639.0,19.0,500000,0.0
4.5,399.0,9.5,100000,0.0
4.2,3945.0,9.4,500000,0.0
4.1,3781.0,36.0,1000000,0.0
3.1,1267.0,55.0,100000,0.0
4.1,18968.0,32.0,5000000,0.0
4.1,47497.0,34.0,10000000,0.0
4.3,601.0,5.1,100000,0.0
4.0,140995.0,100.0,10000000,0.0
4.6,51357.0,80.0,5000000,0.0
4.4,13565.0,3.3,1000000,0.0
4.4,39364.0,28.0,5000000,0.0
4.3,7287.0,5.0,1000000,0.0
4.6,161143.0,11.0,10000000,0.0
3.2,16168.0,55.0,1000000,0.0
4.5,100.0,7.1,1000000,0.0
4.6,116079.0,3.2,5000000,0.0
4.6,815893.0,4.4,10000000,0.0
4.3,985.0,16.0,500000,0.0
3.0,4260.0,6.3,5000000,0.0
4.4,726074.0,45.0,10000000,0.0
4.4,3829.0,23.0,1000000,0.0
4.3,33572.0,37.0,1000000,0.0
3.5,6145.0,13.0,10000000,0.0
4.3,34327.0,8.1,5000000,0.0
4.5,7457.0,13.0,1000000,0.0
3.7,41941.0,14.0,10000000,0.0
4.5,82145.0,30.0,50000000,0.0
4.2,10944.0,36.0,1000000,0.0
4.3,665.0,3.0,500000,0.0
4.6,2167.0,1.4,500000,0.0
4.5,53652.0,39.0,1000000,0.0
3.9,18961.0,1.8,5000000,0.0
4.3,9412.0,1.7,1000000,0.0
3.3,9663.0,19.0,1000000,0.0
4.7,2225.0,15.0,100000,0.0
4.2,23164.0,10.0,1000000,0.0
3.2,3031.0,2.7,1000000,0.0
4.4,95557.0,16.0,10000000,0.0
3.5,7869.0,21.0,1000000,0.0
3.7,4212.0,20.0,1000000,0.0
3.8,17368.0,14.0,10000000,0.0
3.8,6554.0,76.0,500000,0.0
3.7,33264.0,18.0,10000000,0.0
4.6,34782.0,12.0,1000000,0.0
4.0,6676.0,6.2,1000000,0.0
3.8,1797.0,6.8,100000,0.0
4.7,20304.0,24.0,500000,0.0
3.9,7376.0,19.0,1000000,0.0
4.1,49147.0,13.0,1000000,0.0
4.6,69177.0,15.0,1000000,0.0
4.2,3448.0,13.0,100000,0.0
4.2,3788.0,44.0,1000000,0.0
4.6,1658.0,9.7,100000,0.0
4.7,20304.0,24.0,500000,0.0
4.1,3309.0,13.0,500000,0.0
3.9,987.0,4.5,10000,0.0
4.0,5208.0,4.5,100000,0.0
4.1,78298.0,29.0,5000000,0.0
4.6,34802.0,12.0,1000000,0.0
4.1,6808.0,12.0,500000,0.0
4.1,360.0,4.6,10000,0.0
4.4,16637.0,10.0,1000000,0.0
3.8,1797.0,6.8,100000,0.0
4.3,95904.0,33.0,10000000,0.0
4.1,6808.0,12.0,500000,0.0
4.1,360.0,4.6,10000,0.0
4.4,16637.0,10.0,1000000,0.0
3.8,1797.0,6.8,100000,0.0
4.3,95905.0,33.0,10000000,0.0
4.4,3114.0,13.0,100000,0.0
4.2,220.0,15.0,50000,0.0
4.4,33.0,23.0,5000,0.0
4.3,1533.0,7.7,100000,0.0
4.0,3937.0,15.0,100000,0.0
4.2,894.0,25.0,50000,0.0
3.9,2042.0,3.0,100000,0.0
4.4,13213.0,22.0,1000000,0.0
4.5,10097.0,7.5,500000,0.0
4.8,28588.0,24.0,1000000,0.0
4.5,10544.0,44.0,1000000,0.0
4.5,3346.0,14.0,100000,0.0
4.5,4447388.0,67.0,100000000,0.0
4.5,27722264.0,76.0,1000000000,0.0
4.4,22426677.0,74.0,500000000,0.0
4.7,254258.0,23.0,10000000,0.0
4.5,148897.0,46.0,10000000,0.0
4.2,369203.0,24.0,50000000,0.0
4.6,23133508.0,97.0,100000000,0.0
4.3,8118609.0,62.0,500000000,0.0
4.3,10485308.0,24.0,500000000,0.0
4.2,1497361.0,33.0,100000000,0.0
4.6,59800.0,7.8,5000000,0.0
4.4,2610526.0,46.0,100000000,0.0
4.4,4066989.0,69.0,100000000,0.0
4.5,3778921.0,75.0,100000000,0.0
4.4,6198563.0,67.0,100000000,0.0
4.3,10306.0,50.0,1000000,0.0
4.6,44891723.0,98.0,100000000,0.0
4.2,17039.0,4.9,5000000,0.0
4.2,685981.0,37.0,100000000,0.0
4.5,10393.0,18.0,1000000,0.0
4.5,14198297.0,52.0,100000000,0.0
4.7,1732263.0,78.0,50000000,0.0
4.7,295241.0,3.9,10000000,0.0
4.5,1135631.0,59.0,50000000,0.0
4.4,5566669.0,97.0,100000000,0.0
4.3,1295557.0,11.0,100000000,0.0
3.8,270687.0,38.0,10000000,0.0
4.1,68057.0,85.0,10000000,0.0
4.3,1300490.0,78.0,50000000,0.0
4.4,8923587.0,63.0,100000000,0.0
4.3,42053.0,24.0,10000000,0.0
4.4,257724.0,69.0,10000000,0.0
4.7,990491.0,75.0,10000000,0.0
4.4,7614130.0,70.0,100000000,0.0
4.6,760628.0,63.0,10000000,0.0
4.5,9881829.0,99.0,100000000,0.0
4.4,2123381.0,49.0,100000000,0.0
4.5,27723193.0,76.0,1000000000,0.0
4.5,4447346.0,67.0,100000000,0.0
4.3,10485334.0,24.0,500000000,0.0
4.5,14198602.0,52.0,100000000,0.0
4.6,44891723.0,98.0,100000000,0.0
4.4,22428456.0,74.0,500000000,0.0
4.4,4066980.0,69.0,100000000,0.0
4.5,3197865.0,82.0,100000000,0.0
4.6,5418675.0,96.0,100000000,0.0
4.5,9881908.0,99.0,100000000,0.0
4.5,148895.0,46.0,10000000,0.0
4.5,183846.0,99.0,10000000,0.0
4.8,230710.0,87.0,10000000,0.0
4.7,295305.0,3.9,10000000,0.0
4.4,6198880.0,67.0,100000000,0.0
4.5,5465624.0,53.0,100000000,0.0
4.6,59854.0,7.8,5000000,0.0
4.6,23134775.0,97.0,100000000,0.0
4.5,1137271.0,59.0,50000000,0.0
4.4,2610622.0,46.0,100000000,0.0
4.7,990586.0,75.0,10000000,0.0
4.3,10354.0,50.0,1000000,0.0
4.3,8118937.0,62.0,500000000,0.0
4.3,18985.0,23.0,5000000,0.0
4.5,655067.0,72.0,10000000,0.0
4.4,7614271.0,70.0,100000000,0.0
4.5,10434.0,18.0,1000000,0.0
4.5,1385093.0,35.0,100000000,0.0
4.6,2698348.0,78.0,100000000,0.0
4.7,1125017.0,25.0,10000000,0.0
4.6,9882639.0,74.0,100000000,0.0
4.4,5566805.0,97.0,100000000,0.0
4.4,74673.0,17.0,10000000,0.0
4.5,5387639.0,53.0,100000000,0.0
4.3,1295606.0,11.0,100000000,0.0
4.5,461137.0,60.0,10000000,0.0
4.5,946926.0,57.0,50000000,0.0
4.4,9305.0,14.0,1000000,0.0
4.5,4448791.0,67.0,100000000,0.0
4.2,1498648.0,33.0,100000000,0.0
4.5,27724094.0,76.0,1000000000,0.0
4.4,22428456.0,74.0,500000000,0.0
4.2,360630.0,40.0,50000000,0.0
4.5,1137267.0,59.0,50000000,0.0
4.5,14200344.0,52.0,100000000,0.0
4.5,6074334.0,100.0,100000000,0.0
4.3,8118937.0,62.0,500000000,0.0
4.1,10424925.0,85.0,100000000,0.0
4.8,230727.0,87.0,10000000,0.0
4.4,37023.0,33.0,10000000,0.0
4.2,422244.0,32.0,50000000,0.0
4.4,98123.0,40.0,10000000,0.0
4.7,21262.0,29.0,1000000,0.0
4.3,118253.0,40.0,10000000,0.0
4.7,141529.0,24.0,5000000,0.0
4.2,70226.0,38.0,5000000,0.0
4.3,2251012.0,52.0,100000000,0.0
4.1,15763.0,54.0,1000000,0.0
4.1,84911.0,71.0,10000000,0.0
4.2,46416.0,73.0,10000000,0.0
4.5,946926.0,57.0,50000000,0.0
4.7,7196.0,38.0,500000,0.0
4.6,48256.0,62.0,1000000,0.0
4.5,6427773.0,95.0,100000000,0.0
3.1,25825.0,16.0,5000000,0.0
4.1,55380.0,39.0,5000000,0.0
3.4,148177.0,78.0,10000000,0.0
4.4,3715656.0,36.0,50000000,0.0
4.6,101686.0,31.0,10000000,0.0
4.3,174755.0,98.0,10000000,0.0
4.6,4578476.0,24.0,50000000,0.0
4.2,145353.0,85.0,10000000,0.0
4.2,1499373.0,33.0,100000000,0.0
4.5,531458.0,100.0,5000000,0.0
4.4,3714270.0,36.0,50000000,0.0
4.2,195558.0,86.0,10000000,0.0
4.5,29940.0,80.0,1000000,0.0
4.8,230727.0,87.0,10000000,0.0
4.4,41975.0,79.0,1000000,0.0
4.6,216675.0,30.0,10000000,0.0
4.5,2311785.0,87.0,10000000,0.0
4.3,165888.0,91.0,5000000,0.0
4.6,541144.0,63.0,10000000,0.0
4.5,189773.0,95.0,5000000,0.0
4.6,337752.0,48.0,5000000,0.0
4.1,42079.0,93.0,5000000,0.0
4.5,240416.0,53.0,5000000,0.0
4.6,32506.0,82.0,1000000,0.0
4.4,70747.0,99.0,5000000,0.0
4.7,358817.0,49.0,10000000,0.0
4.6,15403.0,25.0,1000000,0.0
4.5,214777.0,91.0,5000000,0.0
4.6,100609.0,52.0,1000000,0.0
4.2,1343866.0,56.0,10000000,0.0
4.5,168717.0,56.0,10000000,0.0
4.8,549720.0,85.0,10000000,0.0
4.1,18996.0,81.0,1000000,0.0
4.3,25094.0,82.0,1000000,0.0
4.4,93033.0,98.0,5000000,0.0
4.0,120592.0,77.0,10000000,0.0
4.2,187972.0,99.0,5000000,0.0
4.2,2055.0,96.0,100000,0.0
4.5,73539.0,96.0,1000000,0.0
4.7,59017.0,82.0,1000000,0.0
4.2,5829.0,70.0,100000,0.0
4.4,18621.0,63.0,100000,2.99
4.6,19922.0,35.0,100000,1.99
4.9,21119.0,48.0,100000,4.99
4.4,7412.0,84.0,100000,4.99
4.5,18125.0,15.0,100000,4.99
4.6,10795.0,69.0,100000,5.99
4.2,13004.0,46.0,100000,6.99
4.5,38207.0,15.0,100000,9.99
4.6,9394.0,33.0,100000,4.99
4.6,337913.0,48.0,5000000,0.0
4.5,4449882.0,67.0,100000000,0.0
4.4,22429716.0,74.0,500000000,0.0
4.6,3883589.0,57.0,100000000,0.0
4.5,14200550.0,52.0,100000000,0.0
4.6,2719142.0,25.0,10000000,0.0
4.4,3716278.0,36.0,50000000,0.0
4.3,931595.0,31.0,10000000,0.0
4.3,165928.0,91.0,5000000,0.0
4.3,2468063.0,92.0,50000000,0.0
4.3,309176.0,70.0,5000000,0.0
4.6,807338.0,93.0,10000000,0.0
4.5,446434.0,52.0,10000000,0.0
4.5,214819.0,91.0,5000000,0.0
4.2,522466.0,37.0,10000000,0.0
4.7,584126.0,64.0,10000000,0.0
4.3,32551.0,35.0,500000,0.0
4.0,90218.0,97.0,1000000,0.0
4.4,212524.0,93.0,5000000,0.0
4.3,2045554.0,28.0,50000000,0.0
4.6,745684.0,83.0,5000000,0.0
4.7,416540.0,99.0,10000000,0.0
4.4,16601.0,55.0,500000,0.0
4.7,59017.0,82.0,1000000,0.0
4.4,3057481.0,14.0,50000000,0.0
4.3,224514.0,81.0,5000000,0.0
4.4,22430188.0,74.0,500000000,0.0
4.5,4449910.0,67.0,100000000,0.0
4.5,14201891.0,52.0,100000000,0.0
4.5,27725352.0,76.0,1000000000,0.0
4.4,6199095.0,67.0,100000000,0.0
4.3,10493.0,50.0,1000000,0.0
4.5,148945.0,46.0,10000000,0.0
4.6,23136735.0,97.0,100000000,0.0
4.6,44893888.0,98.0,100000000,0.0
4.4,7614415.0,70.0,100000000,0.0
4.4,4067651.0,69.0,100000000,0.0
4.7,295576.0,3.9,10000000,0.0
4.6,59907.0,7.8,5000000,0.0
4.5,10460.0,18.0,1000000,0.0
4.3,10486018.0,24.0,500000000,0.0
4.3,8119151.0,62.0,500000000,0.0
4.3,1295625.0,11.0,100000000,0.0
4.8,230849.0,87.0,10000000,0.0
4.5,9883367.0,99.0,100000000,0.0
4.5,3198176.0,82.0,100000000,0.0
4.5,10055521.0,94.0,100000000,0.0
4.6,5419676.0,96.0,100000000,0.0
4.7,990723.0,75.0,10000000,0.0
4.5,21892.0,14.0,1000000,0.0
4.5,1138239.0,59.0,50000000,0.0
4.6,9883806.0,74.0,100000000,0.0
4.5,197540.0,29.0,10000000,0.0
4.4,74695.0,17.0,10000000,0.0
4.4,5566889.0,97.0,100000000,0.0
4.6,2698882.0,78.0,100000000,0.0
4.4,8923818.0,63.0,100000000,0.0
4.7,1125438.0,25.0,10000000,0.0
4.6,29445.0,29.0,5000000,0.0
4.5,655145.0,72.0,10000000,0.0
4.5,5476569.0,53.0,100000000,0.0
4.5,27725352.0,76.0,1000000000,0.0
4.2,1500999.0,33.0,100000000,0.0
4.5,4230886.0,60.0,100000000,0.0
4.3,8119154.0,62.0,500000000,0.0
4.6,2698889.0,78.0,100000000,0.0
4.7,990663.0,75.0,10000000,0.0
4.4,2119218.0,70.0,50000000,0.0
4.6,1327265.0,99.0,50000000,0.0
4.5,184210.0,99.0,10000000,0.0
4.5,1242855.0,27.0,50000000,0.0
4.5,401425.0,70.0,10000000,0.0
4.6,10979062.0,88.0,100000000,0.0
4.6,515657.0,63.0,10000000,0.0
